"measure","location","sex","age","cause","metric","year","val"
"Incidence","Saudi Arabia","Male","5-9 years","Ischemic heart disease","Number",2017,0
"Incidence","Saudi Arabia","Female","5-9 years","Ischemic heart disease","Number",2017,0
"Incidence","Saudi Arabia","Male","5-9 years","Ischemic heart disease","Rate",2017,0
"Incidence","Saudi Arabia","Female","5-9 years","Ischemic heart disease","Rate",2017,0
"Incidence","Saudi Arabia","Male","5-9 years","Ischemic heart disease","Number",2018,0
"Incidence","Saudi Arabia","Female","5-9 years","Ischemic heart disease","Number",2018,0
"Incidence","Saudi Arabia","Male","5-9 years","Ischemic heart disease","Rate",2018,0
"Incidence","Saudi Arabia","Female","5-9 years","Ischemic heart disease","Rate",2018,0
"Incidence","Saudi Arabia","Male","5-9 years","Ischemic heart disease","Number",2019,0
"Incidence","Saudi Arabia","Female","5-9 years","Ischemic heart disease","Number",2019,0
"Incidence","Saudi Arabia","Male","5-9 years","Ischemic heart disease","Rate",2019,0
"Incidence","Saudi Arabia","Female","5-9 years","Ischemic heart disease","Rate",2019,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Number",2009,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Number",2009,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Rate",2009,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Rate",2009,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Number",2010,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Number",2010,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Rate",2010,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Rate",2010,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Number",2011,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Number",2011,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Rate",2011,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Rate",2011,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Number",2012,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Number",2012,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Rate",2012,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Rate",2012,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Number",2013,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Number",2013,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Rate",2013,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Rate",2013,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Number",2014,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Number",2014,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Rate",2014,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Rate",2014,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Number",2015,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Number",2015,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Rate",2015,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Rate",2015,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Number",2016,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Number",2016,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Rate",2016,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Rate",2016,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Number",2017,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Number",2017,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Rate",2017,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Rate",2017,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Number",2018,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Number",2018,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Rate",2018,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Rate",2018,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Number",2019,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Number",2019,0
"Incidence","Saudi Arabia","Male","10-14 years","Ischemic heart disease","Rate",2019,0
"Incidence","Saudi Arabia","Female","10-14 years","Ischemic heart disease","Rate",2019,0
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Number",2009,95.3467662708107
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Number",2009,66.2575952653933
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Rate",2009,6.60362953152096
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Rate",2009,5.23369048571482
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Number",2010,97.2427405139749
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Number",2010,66.9152964576706
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Rate",2010,6.58714757389469
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Rate",2010,5.23648410191781
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Number",2011,98.8268062601382
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Number",2011,67.3053925612271
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Rate",2011,6.57654361230702
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Rate",2011,5.22998905267389
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Number",2012,99.9730310688808
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Number",2012,67.3573354193766
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Rate",2012,6.56504818562602
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Rate",2012,5.21451573713114
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Number",2013,100.626590294766
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Number",2013,67.0034461631276
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Rate",2013,6.55495883040934
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Rate",2013,5.19326204089193
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Number",2014,100.783730286695
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Number",2014,66.2237067147375
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Rate",2014,6.54857308321466
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Rate",2014,5.16942584955861
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Number",2015,100.463323952121
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Number",2015,65.031103496803
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Rate",2015,6.54818848059964
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Rate",2015,5.14620504873354
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Number",2016,100.95763727532
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Number",2016,63.0832505826372
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Rate",2016,6.62903470132929
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Rate",2016,5.08487273833935
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Number",2017,101.014451070268
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Number",2017,61.1297957369658
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Rate",2017,6.70781389935813
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Rate",2017,5.03483536128171
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Number",2018,98.3878011210982
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Number",2018,60.0143940438808
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Rate",2018,6.62626955157809
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Rate",2018,5.05506727471241
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Number",2019,93.8097891764127
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Number",2019,59.561317127015
"Incidence","Saudi Arabia","Male","15-19 years","Ischemic heart disease","Rate",2019,6.4154247853496
"Incidence","Saudi Arabia","Female","15-19 years","Ischemic heart disease","Rate",2019,5.12096248865036
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Number",2009,352.529101808756
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Number",2009,217.379899997601
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Rate",2009,22.1891111139828
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Rate",2009,16.5660830146307
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Number",2010,367.663687201692
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Number",2010,225.03649570766
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Rate",2010,22.1917682926855
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Rate",2010,16.5804731669022
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Number",2011,379.726611135249
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Number",2011,230.434611923025
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Rate",2011,22.1727193224226
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Rate",2011,16.5694430598259
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Number",2012,389.039527368243
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Number",2012,233.937547821848
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Rate",2012,22.1297492275898
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Rate",2012,16.539730770959
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Number",2013,396.448120533087
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Number",2013,236.021427658102
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Rate",2013,22.07979999297
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Rate",2013,16.4981244547722
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Number",2014,402.093124396975
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Number",2014,236.939756795854
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Rate",2014,22.0398136033463
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Rate",2014,16.4514122657364
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Number",2015,406.157325735015
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Number",2015,236.989260374044
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Rate",2015,22.0267320435018
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Rate",2015,16.4063823583224
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Number",2016,411.879464403872
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Number",2016,235.422812704746
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Rate",2016,22.1851295823617
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Rate",2016,16.2810025484361
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Number",2017,415.975332192357
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Number",2017,233.429669312003
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Rate",2017,22.3398230087935
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Rate",2017,16.1745808089891
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Number",2018,412.106265193679
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Number",2018,232.208892498606
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Rate",2018,22.1717736678068
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Rate",2018,16.19612456346
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Number",2019,401.371070510592
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Number",2019,230.689659493424
"Incidence","Saudi Arabia","Male","20-24 years","Ischemic heart disease","Rate",2019,21.7426032182487
"Incidence","Saudi Arabia","Female","20-24 years","Ischemic heart disease","Rate",2019,16.2882176023744
"Incidence","Saudi Arabia","Male","25-29 years","Ischemic heart disease","Number",2009,652.373665348399
"Incidence","Saudi Arabia","Female","25-29 years","Ischemic heart disease","Number",2009,350.764308978207
"Incidence","Saudi Arabia","Male","25-29 years","Ischemic heart disease","Rate",2009,40.1755465040473
"Incidence","Saudi Arabia","Female","25-29 years","Ischemic heart disease","Rate",2009,28.7644485663364
"Incidence","Saudi Arabia","Male","25-29 years","Ischemic heart disease","Number",2010,688.303362353495
"Incidence","Saudi Arabia","Female","25-29 years","Ischemic heart disease","Number",2010,370.608020552508
"Incidence","Saudi Arabia","Male","25-29 years","Ischemic heart disease","Rate",2010,40.2262532462389
"Incidence","Saudi Arabia","Female","25-29 years","Ischemic heart disease","Rate",2010,28.7951721942015
"Incidence","Saudi Arabia","Male","25-29 years","Ischemic heart disease","Number",2011,723.384815969864
"Incidence","Saudi Arabia","Female","25-29 years","Ischemic heart disease","Number",2011,389.716253144455
"Incidence","Saudi Arabia","Male","25-29 years","Ischemic heart disease","Rate",2011,40.1934470851519
"Incidence","Saudi Arabia","Female","25-29 years","Ischemic heart disease","Rate",2011,28.7855314796589
"Incidence","Saudi Arabia","Male","25-29 years","Ischemic heart disease","Number",2012,756.610738572084
"Incidence","Saudi Arabia","Female","25-29 years","Ischemic heart disease","Number",2012,407.667368490812
"Incidence","Saudi Arabia","Male","25-29 years","Ischemic heart disease","Rate",2012,40.1089998284877
"Incidence","Saudi Arabia","Female","25-29 years","Ischemic heart disease","Rate",2012,28.7563678760467
"Incidence","Saudi Arabia","Male","25-29 years","Ischemic heart disease","Number",2013,786.717441833113
"Incidence","Saudi Arabia","Female","25-29 years","Ischemic heart disease","Number",2013,423.838110348068
"Incidence","Saudi Arabia","Male","25-29 years","Ischemic heart disease","Rate",2013,40.007028352975
